,ID,Medal
37867,25816,Na
37868,25817,Na
37869,25817,Na
37870,25818,Na
37871,25819,Na
37872,25819,Na
37873,25821,Na
37874,25824,Na
37875,25824,Gold
37876,25826,Na
37877,25827,Na
37878,25827,Na
37879,25827,Na
37880,25828,Na
37881,25830,Na
37882,25830,Na
37883,25831,Na
37884,25832,Na
37885,25833,Na
37886,25833,Na
37887,25833,Na
37888,25834,Na
37889,25835,Na
37890,25835,Na
37891,25835,Na
37892,25835,Na
37893,25835,Na
37894,25835,Na
37895,25835,Na
37896,25835,Na
37897,25835,Na
37898,25836,Silver
37899,25837,Na
37900,25837,Na
37901,25837,Na
37902,25838,Na
37903,25838,Na
37904,25839,Na
37905,25839,Na
37906,25839,Na
37907,25839,Na
37908,25839,Na
37909,25839,Na
37910,25839,Na
37911,25839,Na
37912,25839,Na
37913,25843,Na
37914,25843,Na
37915,25846,Na
37916,25846,Na
37917,25847,Na
37918,25847,Na
37919,25848,Na
37920,25849,Na
37921,25849,Na
37922,25849,Na
37923,25849,Na
37924,25850,Na
37925,25850,Na
37926,25851,Na
37927,25852,Na
37928,25853,Na
37929,25855,Na
37930,25855,Na
37931,25855,Na
37932,25855,Na
37933,25855,Na
37934,25856,Na
37935,25858,Na
37936,25860,Na
37937,25860,Na
37938,25860,Na
37939,25861,Na
37940,25862,Na
37941,25862,Na
37942,25863,Na
37943,25863,Na
37944,25865,Na
37945,25870,Na
37946,25871,Na
37947,25872,Na
37948,25873,Na
37949,25874,Na
37950,25874,Na
37951,25874,Na
37952,25875,Na
37953,25875,Na
37954,25875,Na
37955,25876,Na
37956,25877,Na
37957,25877,Na
37958,25877,Na
37959,25877,Na
37960,25877,Na
37961,25877,Na
37962,25877,Na
37963,25877,Na
37964,25878,Na
37965,25883,Na
37966,25883,Na
37967,25883,Na
37968,25883,Na
37969,25883,Na
37970,25884,Na
37971,25885,Na
37972,25885,Na
37973,25886,Na
37974,25887,Na
37975,25888,Na
37976,25891,Na
37977,25893,Na
37978,25894,Na
37979,25894,Na
37980,25895,Na
37981,25896,Na
37982,25896,Na
37983,25897,Na
37984,25898,Na
37985,25898,Bronze
37986,25898,Na
37987,25898,Bronze
37988,25906,Na
37989,25906,Bronze
37990,25906,Na
37991,25906,Na
37992,25906,Na
37993,25906,Na
37994,25910,Na
37995,25910,Silver
37996,25915,Na
37997,25917,Na
37998,25919,Na
37999,25919,Bronze
38000,25919,Na
38001,25919,Na
38002,25919,Na
38003,25919,Na
38004,25923,Na
38005,25924,Na
38006,25927,Gold
38007,25927,Bronze
38008,25928,Gold
38009,25928,Na
38010,25928,Na
38011,25929,Na
38012,25929,Na
38013,25933,Gold
38014,25937,Na
38015,25938,Na
38016,25948,Na
38017,25949,Na
38018,25950,Na
38019,25952,Na
38020,25965,Na
38021,25965,Na
38022,25965,Na
38023,25965,Na
38024,25966,Na
38025,25971,Na
38026,25972,Na
38027,25973,Silver
38028,25974,Na
38029,25974,Gold
38030,25975,Na
38031,25975,Na
38032,25975,Na
38033,25975,Na
38034,25975,Gold
38035,25975,Gold
38036,25975,Silver
38037,25975,Gold
38038,25975,Gold
38039,25975,Silver
38040,25975,Bronze
38041,25975,Bronze
38042,25975,Na
38043,25976,Na
38044,25978,Na
38045,25979,Na
38046,25980,Na
38047,25980,Na
38048,25980,Na
38049,25982,Na
38050,25983,Na
38051,25983,Na
38052,25987,Na
38053,25987,Na
38054,25991,Na
38055,25993,Na
38056,25997,Na
38057,26003,Na
38058,26003,Na
38059,26003,Na
38060,26005,Silver
38061,26005,Na
38062,26005,Na
38063,26009,Na
38064,26009,Na
38065,26009,Na
38066,26010,Na
38067,26010,Na
38068,26010,Na
38069,26011,Na
38070,26011,Na
38071,26011,Na
38072,26012,Na
38073,26012,Na
38074,26012,Na
38075,26013,Na
38076,26015,Na
38077,26015,Na
38078,26015,Na
38079,26015,Na
38080,26017,Na
38081,26019,Na
38082,26019,Na
38083,26019,Na
38084,26019,Na
38085,26021,Na
38086,26021,Na
38087,26024,Na
38088,26024,Na
38089,26024,Na
38090,26024,Na
38091,26027,Na
38092,26028,Na
38093,26028,Na
38094,26031,Na
38095,26032,Na
38096,26033,Na
38097,26033,Na
38098,26034,Na
38099,26035,Na
38100,26035,Na
38101,26043,Na
38102,26044,Na
38103,26045,Na
38104,26045,Na
38105,26046,Na
38106,26046,Na
38107,26046,Na
38108,26046,Na
38109,26046,Na
38110,26047,Na
38111,26048,Na
38112,26048,Na
38113,26050,Na
38114,26052,Na
38115,26052,Na
38116,26056,Na
38117,26065,Na
38118,26067,Na
38119,26067,Na
38120,26070,Na
38121,26073,Na
38122,26073,Na
38123,26073,Na
38124,26073,Na
38125,26074,Na
38126,26074,Na
38127,26074,Na
38128,26074,Na
38129,26074,Na
38130,26075,Na
38131,26075,Na
38132,26076,Na
38133,26077,Na
38134,26077,Na
38135,26077,Na
38136,26077,Na
38137,26077,Na
38138,26078,Na
38139,26078,Na
38140,26078,Na
38141,26079,Na
38142,26079,Na
38143,26079,Na
38144,26079,Na
38145,26079,Na
38146,26081,Na
38147,26082,Na
38148,26084,Na
38149,26093,Na
38150,26096,Na
38151,26096,Na
38152,26096,Na
38153,26096,Na
38154,26098,Na
38155,26098,Na
38156,26102,Na
38157,26102,Na
38158,26102,Na
38159,26102,Na
38160,26102,Na
38161,26102,Na
38162,26102,Na
38163,26105,Na
38164,26106,Na
38165,26107,Na
38166,26111,Na
38167,26113,Na
38168,26114,Na
38169,26115,Na
38170,26115,Na
38171,26116,Na
38172,26116,Na
38173,26117,Na
38174,26119,Na
38175,26119,Na
38176,26122,Na
38177,26124,Na
38178,26124,Na
38179,26125,Gold
38180,26125,Gold
38181,26125,Silver
38182,26128,Na
38183,26128,Na
38184,26129,Na
38185,26129,Na
38186,26129,Na
38187,26131,Na
38188,26132,Na
38189,26134,Na
38190,26134,Na
38191,26134,Na
38192,26134,Na
38193,26135,Bronze
38194,26135,Silver
38195,26135,Bronze
38196,26136,Na
38197,26138,Na
38198,26138,Na
38199,26138,Na
38200,26139,Na
38201,26142,Na
38202,26147,Na
38203,26149,Na
38204,26150,Na
38205,26151,Bronze
38206,26152,Na
38207,26152,Na
38208,26152,Na
38209,26155,Na
38210,26157,Na
38211,26159,Bronze
38212,26159,Silver
38213,26159,Bronze
38214,26163,Na
38215,26163,Na
38216,26164,Na
38217,26170,Na
38218,26171,Na
38219,26171,Na
38220,26172,Na
38221,26172,Na
38222,26174,Na
38223,26174,Na
38224,26177,Na
38225,26177,Silver
38226,26177,Na
38227,26178,Na
38228,26179,Na
38229,26182,Na
38230,26183,Na
38231,26184,Na
38232,26184,Na
38233,26185,Na
38234,26186,Na
38235,26187,Na
38236,26190,Na
38237,26190,Na
38238,26191,Na
38239,26192,Na
38240,26192,Na
38241,26192,Na
38242,26193,Na
38243,26193,Na
38244,26193,Na
38245,26194,Na
38246,26194,Na
38247,26194,Na
38248,26194,Na
38249,26195,Na
38250,26197,Na
38251,26198,Na
38252,26198,Na
38253,26200,Na
38254,26200,Silver
38255,26200,Na
38256,26200,Na
38257,26200,Na
38258,26200,Gold
38259,26200,Na
38260,26200,Bronze
38261,26200,Bronze
38262,26201,Na
38263,26205,Na
38264,26205,Na
38265,26207,Na
38266,26207,Na
38267,26209,Na
38268,26210,Na
38269,26210,Na
38270,26210,Na
38271,26210,Bronze
38272,26211,Na
38273,26211,Na
38274,26212,Na
38275,26212,Na
38276,26213,Na
38277,26213,Na
38278,26213,Na
38279,26213,Na
38280,26213,Na
38281,26213,Na
38282,26213,Na
38283,26213,Na
38284,26213,Na
38285,26214,Na
38286,26214,Silver
38287,26216,Bronze
38288,26216,Na
38289,26217,Na
38290,26219,Bronze
38291,26221,Na
38292,26221,Na
38293,26224,Na
38294,26224,Na
38295,26224,Na
38296,26225,Na
38297,26226,Na
38298,26228,Na
38299,26228,Na
38300,26229,Na
38301,26229,Na
38302,26229,Na
38303,26229,Na
38304,26229,Na
38305,26230,Na
38306,26230,Na
38307,26234,Bronze
38308,26236,Na
38309,26237,Na
38310,26237,Na
38311,26237,Na
38312,26238,Na
38313,26238,Na
38314,26241,Na
38315,26242,Na
38316,26245,Na
38317,26245,Na
38318,26245,Na
38319,26245,Na
38320,26245,Na
38321,26245,Na
38322,26245,Na
38323,26245,Na
38324,26245,Na
38325,26245,Na
38326,26245,Na
38327,26245,Na
38328,26245,Na
38329,26245,Na
38330,26249,Na
38331,26249,Na
38332,26251,Na
38333,26252,Na
38334,26253,Na
38335,26254,Na
38336,26255,Na
38337,26255,Silver
38338,26256,Na
38339,26257,Na
38340,26258,Na
38341,26258,Na
38342,26258,Na
38343,26258,Na
38344,26258,Na
38345,26258,Na
38346,26258,Na
38347,26260,Na
38348,26261,Na
38349,26262,Na
38350,26263,Na
38351,26265,Bronze
38352,26265,Na
38353,26265,Na
38354,26265,Bronze
38355,26265,Na
38356,26266,Na
38357,26266,Na
38358,26267,Na
38359,26267,Na
38360,26267,Na
38361,26267,Na
38362,26267,Na
38363,26268,Na
38364,26268,Na
38365,26269,Na
38366,26271,Na
38367,26272,Silver
38368,26274,Gold
38369,26275,Na
38370,26275,Na
38371,26275,Na
38372,26276,Na
38373,26276,Na
38374,26277,Na
38375,26278,Na
38376,26281,Na
38377,26281,Na
38378,26282,Na
38379,26283,Na
38380,26284,Na
38381,26285,Na
38382,26287,Na
38383,26289,Na
38384,26289,Na
38385,26290,Na
38386,26291,Na
38387,26291,Na
38388,26291,Na
38389,26291,Na
38390,26293,Na
38391,26293,Na
38392,26293,Na
38393,26294,Na
38394,26295,Na
38395,26296,Na
38396,26297,Na
38397,26297,Na
38398,26298,Na
38399,26298,Na
38400,26298,Na
38401,26299,Na
38402,26301,Na
38403,26306,Na
38404,26306,Na
38405,26307,Na
38406,26308,Na
38407,26308,Na
38408,26308,Na
38409,26308,Na
38410,26308,Na
38411,26309,Na
38412,26309,Na
38413,26309,Na
38414,26309,Na
38415,26312,Na
38416,26312,Na
38417,26314,Na
38418,26314,Na
38419,26314,Na
38420,26325,Na
38421,26325,Na
38422,26326,Na
38423,26327,Na
38424,26327,Na
38425,26328,Na
38426,26328,Na
38427,26330,Na
38428,26335,Na
38429,26335,Na
38430,26336,Na
38431,26346,Bronze
38432,26346,Na
38433,26346,Na
38434,26347,Na
38435,26347,Na
38436,26348,Na
38437,26348,Silver
38438,26349,Na
38439,26349,Na
38440,26350,Na
38441,26350,Na
38442,26351,Na
38443,26354,Na
38444,26355,Na
38445,26356,Na
38446,26360,Na
38447,26360,Na
38448,26363,Na
38449,26367,Na
38450,26368,Na
38451,26368,Na
38452,26368,Na
38453,26368,Na
38454,26368,Na
38455,26369,Na
38456,26369,Na
38457,26369,Na
38458,26369,Na
38459,26370,Na
38460,26370,Na
38461,26371,Na
38462,26373,Na
38463,26373,Na
38464,26374,Na
38465,26374,Na
38466,26374,Bronze
38467,26375,Na
38468,26375,Silver
38469,26375,Na
38470,26375,Na
38471,26375,Na
38472,26375,Bronze
38473,26376,Na
38474,26378,Na
38475,26379,Na
38476,26380,Na
38477,26383,Na
38478,26383,Na
38479,26383,Na
38480,26384,Na
38481,26384,Na
38482,26384,Na
38483,26384,Na
38484,26384,Na
38485,26384,Na
38486,26384,Na
38487,26384,Na
38488,26384,Na
38489,26384,Na
38490,26384,Na
38491,26384,Na
38492,26386,Na
38493,26386,Na
38494,26387,Na
38495,26390,Na
38496,26391,Na
38497,26392,Na
38498,26395,Na
38499,26396,Na
38500,26396,Na
38501,26396,Na
38502,26397,Na
38503,26397,Na
38504,26398,Na
38505,26399,Na
38506,26399,Na
38507,26399,Na
38508,26400,Na
38509,26402,Bronze
38510,26403,Na
38511,26404,Na
38512,26406,Na
38513,26406,Na
38514,26407,Na
38515,26409,Na
38516,26409,Na
38517,26409,Silver
38518,26409,Na
38519,26409,Na
38520,26410,Silver
38521,26417,Na
38522,26422,Na
38523,26422,Na
38524,26423,Na
38525,26423,Na
38526,26423,Na
38527,26428,Na
38528,26428,Na
38529,26432,Na
38530,26434,Na
38531,26435,Na
38532,26439,Na
38533,26441,Na
38534,26442,Na
38535,26443,Na
38536,26444,Na
38537,26449,Na
38538,26449,Na
38539,26449,Na
38540,26451,Na
38541,26453,Na
38542,26457,Na
38543,26458,Na
38544,26458,Na
38545,26468,Na
38546,26468,Na
38547,26471,Na
38548,26472,Na
38549,26473,Na
38550,26473,Na
38551,26476,Na
38552,26476,Na
38553,26476,Na
38554,26476,Na
38555,26477,Na
38556,26477,Na
38557,26477,Na
38558,26478,Na
38559,26480,Na
38560,26484,Na
38561,26485,Na
38562,26488,Na
38563,26488,Na
38564,26491,Na
38565,26491,Na
38566,26492,Na
38567,26492,Na
38568,26493,Na
38569,26493,Na
38570,26493,Na
38571,26493,Na
38572,26493,Na
38573,26493,Na
38574,26493,Na
38575,26493,Na
38576,26493,Na
38577,26493,Na
38578,26493,Na
38579,26493,Na
38580,26493,Na
38581,26493,Na
38582,26495,Gold
38583,26495,Gold
38584,26495,Silver
38585,26495,Na
38586,26495,Silver
38587,26496,Na
38588,26498,Na
38589,26499,Na
38590,26501,Na
38591,26501,Na
38592,26502,Na
38593,26502,Na
38594,26504,Na
38595,26507,Na
38596,26508,Na
38597,26508,Na
38598,26509,Na
38599,26509,Bronze
38600,26509,Na
38601,26509,Bronze
38602,26510,Na
38603,26512,Na
38604,26514,Na
38605,26514,Na
38606,26514,Na
38607,26515,Na
38608,26516,Na
38609,26517,Na
38610,26518,Bronze
38611,26519,Na
38612,26520,Na
38613,26526,Na
38614,26527,Bronze
38615,26528,Na
38616,26529,Gold
38617,26529,Gold
38618,26529,Na
38619,26530,Na
38620,26530,Na
38621,26530,Na
38622,26530,Na
38623,26530,Na
38624,26530,Na
38625,26538,Silver
38626,26538,Na
38627,26538,Na
38628,26540,Silver
38629,26541,Na
38630,26543,Na
38631,26546,Na
38632,26547,Gold
38633,26548,Na
38634,26551,Na
38635,26556,Na
38636,26556,Na
38637,26558,Na
38638,26558,Na
38639,26558,Na
38640,26562,Na
38641,26563,Na
38642,26567,Na
38643,26567,Na
38644,26567,Na
38645,26572,Na
38646,26572,Na
38647,26572,Na
38648,26575,Gold
38649,26575,Silver
38650,26576,Na
38651,26576,Na
38652,26576,Na
38653,26576,Na
38654,26579,Na
38655,26582,Na
38656,26583,Na
38657,26583,Na
38658,26588,Na
38659,26589,Na
38660,26589,Na
38661,26589,Na
38662,26589,Na
38663,26589,Na
38664,26589,Na
38665,26589,Na
38666,26589,Na
38667,26589,Na
38668,26589,Na
38669,26590,Na
38670,26591,Na
38671,26591,Na
38672,26593,Silver
38673,26593,Gold
38674,26597,Na
38675,26597,Na
38676,26597,Na
38677,26598,Na
38678,26598,Na
38679,26598,Na
38680,26598,Na
38681,26598,Na
38682,26598,Na
38683,26598,Na
38684,26598,Na
38685,26598,Na
38686,26598,Na
38687,26598,Na
38688,26598,Na
38689,26598,Na
38690,26598,Na
38691,26598,Na
38692,26600,Na
38693,26600,Na
38694,26602,Na
38695,26603,Bronze
38696,26606,Na
38697,26607,Na
38698,26607,Na
38699,26610,Na
38700,26611,Na
38701,26611,Na
38702,26611,Bronze
38703,26611,Gold
38704,26611,Na
38705,26611,Na
38706,26611,Na
38707,26611,Na
38708,26614,Na
38709,26616,Na
38710,26617,Na
38711,26618,Na
38712,26619,Na
38713,26619,Bronze
38714,26620,Na
38715,26620,Na
38716,26621,Na
38717,26621,Na
38718,26621,Na
38719,26623,Na
38720,26624,Na
38721,26631,Na
38722,26631,Na
38723,26633,Na
38724,26635,Na
38725,26637,Na
38726,26638,Na
38727,26639,Na
38728,26649,Na
38729,26650,Na
38730,26651,Na
38731,26652,Na
38732,26652,Na
38733,26653,Na
38734,26653,Na
38735,26656,Na
38736,26656,Na
38737,26657,Na
38738,26658,Na
38739,26659,Na
38740,26659,Na
38741,26659,Na
38742,26659,Na
38743,26659,Na
38744,26659,Na
38745,26660,Na
38746,26662,Na
38747,26664,Na
38748,26664,Na
38749,26664,Na
38750,26664,Na
38751,26666,Na
38752,26667,Na
38753,26673,Na
38754,26673,Na
38755,26674,Na
38756,26674,Na
38757,26674,Na
38758,26679,Na
38759,26679,Na
38760,26680,Na
38761,26681,Na
38762,26681,Na
38763,26682,Na
38764,26684,Na
38765,26684,Na
38766,26684,Na
38767,26685,Na
38768,26685,Na
38769,26685,Na
38770,26687,Na
38771,26688,Na
38772,26689,Na
38773,26690,Na
38774,26691,Na
38775,26691,Na
38776,26692,Na
38777,26695,Na
38778,26695,Na
38779,26695,Na
38780,26696,Na
38781,26697,Na
38782,26699,Na
38783,26704,Bronze
38784,26706,Na
38785,26707,Na
38786,26707,Na
38787,26707,Na
38788,26707,Na
38789,26708,Na
38790,26708,Na
38791,26708,Na
38792,26708,Na
38793,26709,Na
38794,26709,Na
38795,26709,Na
38796,26709,Na
38797,26711,Na
38798,26712,Na
38799,26712,Na
38800,26713,Na
38801,26713,Na
38802,26713,Na
38803,26713,Na
38804,26717,Na
38805,26718,Silver
38806,26719,Na
38807,26720,Na
38808,26721,Na
38809,26729,Na
38810,26729,Na
38811,26730,Na
38812,26730,Na
38813,26731,Gold
38814,26731,Gold
38815,26731,Na
38816,26731,Gold
38817,26735,Na
38818,26735,Na
38819,26737,Na
38820,26737,Na
38821,26737,Na
38822,26738,Na
38823,26738,Na
38824,26739,Na
38825,26740,Na
38826,26740,Na
38827,26741,Na
38828,26742,Na
38829,26743,Na
38830,26743,Na
38831,26744,Na
38832,26745,Na
38833,26745,Na
38834,26746,Na
38835,26746,Na
38836,26747,Na
38837,26747,Na
38838,26747,Na
38839,26748,Na
38840,26749,Na
38841,26750,Na
38842,26750,Na
38843,26751,Silver
38844,26751,Na
38845,26753,Na
38846,26754,Na
38847,26758,Bronze
38848,26758,Na
38849,26759,Na
38850,26760,Na
38851,26761,Na
38852,26762,Na
38853,26764,Na
38854,26765,Na
38855,26765,Na
38856,26765,Na
38857,26766,Na
38858,26773,Silver
38859,26775,Na
38860,26775,Na
38861,26779,Na
38862,26779,Na
38863,26780,Na
38864,26780,Na
38865,26780,Na
38866,26781,Na
38867,26781,Na
38868,26782,Na
38869,26782,Na
38870,26783,Silver
38871,26783,Na
38872,26785,Na
38873,26785,Silver
38874,26787,Na
38875,26788,Na
38876,26788,Na
38877,26789,Na
38878,26790,Na
38879,26791,Na
38880,26793,Na
38881,26793,Na
38882,26793,Na
38883,26795,Na
38884,26796,Na
38885,26797,Na
38886,26797,Na
38887,26804,Gold
38888,26804,Bronze
38889,26804,Bronze
38890,26807,Na
38891,26807,Na
38892,26807,Na
38893,26807,Na
38894,26807,Na
38895,26807,Na
38896,26807,Na
38897,26807,Na
38898,26807,Na
38899,26807,Silver
38900,26807,Na
38901,26807,Na
38902,26807,Silver
38903,26807,Na
38904,26807,Na
38905,26807,Na
38906,26807,Gold
38907,26808,Na
38908,26810,Na
38909,26811,Silver
38910,26811,Na
38911,26811,Na
38912,26812,Na
38913,26813,Na
38914,26816,Na
38915,26816,Na
38916,26817,Na
38917,26818,Bronze
38918,26821,Na
38919,26821,Na
38920,26822,Na
38921,26823,Na
38922,26823,Silver
38923,26824,Na
38924,26825,Na
38925,26826,Na
38926,26827,Na
38927,26827,Na
38928,26827,Na
38929,26827,Na
38930,26828,Na
38931,26828,Na
38932,26829,Na
38933,26829,Na
38934,26829,Bronze
38935,26829,Na
38936,26829,Na
38937,26830,Na
38938,26830,Na
38939,26830,Gold
38940,26832,Gold
38941,26833,Na
38942,26833,Na
38943,26833,Na
38944,26833,Na
38945,26835,Na
38946,26835,Na
38947,26835,Silver
38948,26835,Na
38949,26836,Na
38950,26837,Na
38951,26839,Na
38952,26839,Gold
38953,26839,Bronze
38954,26840,Na
38955,26842,Na
38956,26842,Na
38957,26842,Na
38958,26843,Na
38959,26843,Na
38960,26843,Na
38961,26843,Na
38962,26844,Na
38963,26845,Bronze
38964,26846,Na
38965,26847,Na
38966,26848,Na
38967,26849,Na
38968,26849,Na
38969,26850,Na
38970,26851,Na
38971,26852,Na
38972,26852,Na
38973,26852,Na
38974,26852,Na
38975,26854,Na
38976,26855,Na
38977,26855,Na
38978,26855,Na
38979,26856,Na
38980,26856,Gold
38981,26857,Bronze
38982,26857,Silver
38983,26857,Na
38984,26859,Na
38985,26860,Bronze
38986,26861,Bronze
38987,26861,Na
38988,26862,Na
38989,26865,Na
38990,26866,Na
38991,26866,Na
38992,26866,Na
38993,26866,Na
38994,26866,Na
38995,26866,Na
38996,26866,Na
38997,26866,Na
38998,26866,Na
38999,26866,Na
39000,26868,Na
39001,26869,Na
39002,26870,Bronze
39003,26870,Silver
39004,26871,Bronze
39005,26873,Na
39006,26874,Silver
39007,26874,Na
39008,26874,Bronze
39009,26874,Na
39010,26875,Na
39011,26875,Na
39012,26875,Na
39013,26875,Na
39014,26876,Na
39015,26876,Na
39016,26876,Bronze
39017,26879,Na
39018,26879,Na
39019,26879,Na
39020,26879,Na
39021,26879,Na
39022,26879,Na
39023,26880,Na
39024,26880,Na
39025,26880,Na
39026,26880,Na
39027,26880,Na
39028,26880,Na
39029,26880,Na
39030,26880,Na
39031,26880,Na
39032,26880,Na
39033,26880,Gold
39034,26880,Na
39035,26880,Na
39036,26880,Na
39037,26880,Na
39038,26880,Na
39039,26880,Bronze
39040,26880,Na
39041,26880,Na
39042,26880,Bronze
39043,26881,Na
39044,26882,Na
39045,26882,Na
39046,26884,Na
39047,26885,Na
39048,26889,Na
39049,26890,Na
39050,26890,Na
39051,26892,Na
39052,26892,Na
39053,26894,Na
39054,26895,Na
39055,26896,Na
39056,26896,Na
39057,26896,Bronze
39058,26896,Na
39059,26897,Bronze
39060,26898,Na
39061,26898,Na
39062,26898,Na
39063,26898,Gold
39064,26898,Na
39065,26902,Na
39066,26904,Na
39067,26904,Na
39068,26904,Na
39069,26904,Na
39070,26906,Na
39071,26907,Na
39072,26908,Na
39073,26910,Na
39074,26910,Na
39075,26910,Na
39076,26911,Na
39077,26913,Na
39078,26915,Na
39079,26917,Na
39080,26918,Na
39081,26919,Na
39082,26921,Gold
39083,26921,Gold
39084,26922,Na
39085,26923,Silver
39086,26925,Na
39087,26926,Na
39088,26926,Na
39089,26927,Na
39090,26927,Na
39091,26927,Na
39092,26927,Na
39093,26930,Na
39094,26930,Na
39095,26931,Silver
39096,26931,Na
39097,26932,Na
39098,26934,Na
39099,26935,Na
39100,26937,Na
39101,26938,Na
39102,26938,Silver
39103,26938,Gold
39104,26939,Gold
39105,26939,Silver
39106,26940,Gold
39107,26943,Na
39108,26943,Na
39109,26943,Na
39110,26943,Na
39111,26943,Na
39112,26943,Na
39113,26943,Na
39114,26943,Na
39115,26944,Na
39116,26949,Na
39117,26949,Na
39118,26949,Na
39119,26952,Na
39120,26952,Na
39121,26954,Na
39122,26955,Na
39123,26955,Na
39124,26956,Na
39125,26958,Na
39126,26958,Na
39127,26958,Na
39128,26958,Na
39129,26959,Na
39130,26960,Na
39131,26960,Bronze
39132,26960,Na
39133,26960,Na
39134,26961,Na
39135,26962,Na
39136,26962,Na
39137,26962,Na
39138,26963,Na
39139,26964,Na
39140,26966,Gold
39141,26967,Gold
39142,26968,Na
39143,26968,Na
39144,26969,Na
39145,26970,Na
39146,26971,Na
39147,26971,Na
39148,26972,Na
39149,26975,Silver
39150,26977,Na
39151,26977,Na
39152,26978,Na
39153,26978,Na
39154,26978,Na
39155,26978,Na
39156,26978,Na
39157,26978,Na
39158,26978,Na
39159,26978,Na
39160,26979,Na
39161,26979,Na
39162,26979,Na
39163,26979,Na
39164,26979,Na
39165,26979,Na
39166,26979,Na
39167,26979,Na
39168,26979,Gold
39169,26979,Na
39170,26979,Na
39171,26979,Na
39172,26979,Na
39173,26979,Na
39174,26980,Gold
39175,26980,Bronze
39176,26980,Gold
39177,26981,Na
39178,26982,Na
39179,26983,Na
39180,26983,Na
39181,26983,Na
39182,26983,Gold
39183,26983,Na
39184,26983,Na
39185,26983,Na
39186,26983,Gold
39187,26983,Na
39188,26983,Na
39189,26983,Silver
39190,26983,Na
39191,26983,Na
39192,26985,Na
39193,26985,Silver
39194,26987,Na
39195,26987,Na
39196,26987,Na
39197,26987,Na
39198,26987,Na
39199,26987,Na
39200,26987,Na
39201,26987,Na
39202,26988,Na
39203,26988,Na
39204,26989,Na
39205,26990,Na
39206,26991,Bronze
39207,26992,Bronze
39208,26993,Na
39209,26993,Na
39210,26993,Na
39211,26993,Bronze
39212,26993,Na
39213,26993,Gold
39214,26993,Na
39215,26993,Na
39216,26993,Bronze
39217,26993,Na
39218,26993,Na
39219,26993,Na
39220,26993,Na
39221,26994,Na
39222,26996,Gold
39223,27000,Na
39224,27000,Na
39225,27000,Na
39226,27000,Na
39227,27001,Na
39228,27004,Na
39229,27004,Na
39230,27004,Na
39231,27004,Na
39232,27004,Na
39233,27005,Na
39234,27007,Na
39235,27008,Na
39236,27008,Na
39237,27010,Na
39238,27010,Na
39239,27010,Na
39240,27010,Na
39241,27010,Na
39242,27010,Na
39243,27010,Na
39244,27012,Na
39245,27012,Na
39246,27014,Na
39247,27017,Na
39248,27018,Na
39249,27021,Na
39250,27021,Na
39251,27022,Na
39252,27024,Gold
39253,27025,Na
39254,27026,Na
39255,27026,Na
39256,27026,Na
39257,27026,Na
39258,27026,Na
39259,27026,Na
39260,27027,Na
39261,27028,Na
39262,27029,Na
39263,27029,Na
39264,27030,Na
39265,27031,Na
39266,27031,Na
39267,27032,Na
39268,27032,Na
39269,27032,Na
39270,27032,Na
39271,27032,Na
39272,27033,Na
39273,27034,Na
39274,27035,Na
39275,27037,Na
39276,27038,Na
39277,27040,Na
39278,27040,Na
39279,27041,Na
39280,27042,Na
39281,27042,Na
39282,27042,Na
39283,27045,Na
39284,27045,Na
39285,27045,Silver
39286,27047,Na
39287,27047,Na
39288,27047,Na
39289,27047,Na
39290,27048,Na
39291,27048,Na
39292,27048,Na
39293,27048,Na
39294,27048,Na
39295,27048,Na
39296,27048,Na
39297,27048,Na
39298,27049,Bronze
39299,27051,Na
39300,27051,Na
39301,27052,Na
39302,27053,Na
39303,27054,Na
39304,27054,Na
39305,27055,Na
39306,27055,Na
39307,27055,Na
39308,27055,Na
39309,27056,Silver
39310,27057,Na
39311,27059,Na
39312,27060,Bronze
39313,27062,Na
39314,27062,Na
39315,27062,Na
39316,27064,Na
39317,27064,Na
39318,27065,Na
39319,27066,Na
39320,27067,Na
39321,27072,Na
39322,27072,Na
39323,27073,Na
39324,27075,Na
39325,27075,Na
39326,27075,Na
39327,27075,Na
39328,27075,Na
39329,27075,Na
39330,27075,Na
39331,27075,Na
39332,27075,Na
39333,27075,Na
39334,27075,Na
39335,27075,Na
39336,27076,Na
39337,27077,Silver
39338,27077,Na
39339,27077,Na
39340,27077,Na
39341,27077,Na
39342,27077,Na
39343,27078,Na
39344,27078,Na
39345,27078,Silver
39346,27081,Bronze
39347,27081,Na
39348,27081,Gold
39349,27081,Na
39350,27081,Na
39351,27081,Silver
39352,27081,Na
39353,27081,Na
39354,27081,Na
39355,27081,Na
39356,27083,Na
39357,27083,Na
39358,27084,Na
39359,27084,Na
39360,27084,Na
39361,27084,Na
39362,27085,Na
39363,27086,Na
39364,27088,Bronze
39365,27091,Na
39366,27092,Na
39367,27092,Na
39368,27092,Na
39369,27093,Na
39370,27093,Na
39371,27093,Na
39372,27093,Na
39373,27095,Na
39374,27095,Na
39375,27097,Na
39376,27097,Na
39377,27098,Na
39378,27098,Na
39379,27098,Na
39380,27099,Na
39381,27100,Na
39382,27100,Na
39383,27100,Na
39384,27104,Na
39385,27104,Na
39386,27105,Na
39387,27105,Na
39388,27108,Na
39389,27108,Na
39390,27109,Na
39391,27109,Na
39392,27110,Na
39393,27110,Na
39394,27110,Na
39395,27110,Na
39396,27112,Na
